Experiment,Condition,Labeling Protocol,Labeling Target,RMS,Normalized RMS,D,Normalized D
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13554293,0.789464204,2.370900354,0.920574066
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15902184,0.926216147,2.519520107,0.978280199
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15510783,0.903419157,2.496180174,0.969217761
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16070412,0.936014517,2.529346977,0.98209578
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14559586,0.84801708,2.436896595,0.946199111
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15456536,0.900259563,2.492894269,0.967941909
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1305542,0.760407552,2.337133814,0.907463182
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16134274,0.939734133,2.53304426,0.983531362
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15400465,0.896993731,2.489485159,0.966618218
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14766239,0.860053499,2.450063338,0.951311499
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.12730251,0.741468218,2.314827052,0.898801904
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18128328,1.055876986,2.638678981,1.024547251
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15566029,0.906636938,2.499514036,0.970512234
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15481709,0.901725754,2.494420586,0.968534548
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.20045468,1.167540014,2.721495575,1.056703308
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1875807,1.092556049,2.667914618,1.035898875
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14938992,0.870115426,2.460952804,0.955539665
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13927948,0.811227585,2.395778839,0.930233894
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18008086,1.04887354,2.632868281,1.02229107
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.19277643,1.122818364,2.690528654,1.044679461
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13550317,0.789232624,2.370633625,0.920470501
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15110876,0.880126739,2.471677049,0.959703679
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14525889,0.846054412,2.434735572,0.945360028
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16980647,0.989030779,2.580254002,1.001861978
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16605191,0.9671625,2.559729505,0.993892719
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16275983,0.947987915,2.541182359,0.986691226
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13872199,0.807980508,2.392091419,0.928802141
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14140955,0.82363409,2.409784122,0.93567187
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1320066,0.768866996,2.347024475,0.911303531
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1593007,0.927840355,2.521157718,0.978916051
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15013616,0.87446187,2.465622537,0.95735283
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17869069,1.040776552,2.626059074,1.019647188
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13604532,0.792390354,2.37426712,0.921881316
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14605258,0.850677227,2.439819382,0.947333972
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14405134,0.839021087,2.426960034,0.94234094
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1550531,0.903100384,2.49584921,0.969089254
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15633014,0.910538451,2.503539144,0.972075105
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.164329,0.957127481,2.550086035,0.990148349
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15224294,0.886732723,2.478691213,0.962427141
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13918813,0.810695521,2.395175229,0.929999524
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15433371,0.898910327,2.491487401,0.967395649
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14983004,0.872678887,2.463709469,0.956610024
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14105672,0.821579046,2.40747363,0.934774752
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15515207,0.903676831,2.496447611,0.969321602
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14730443,0.857968576,2.4477934,0.950430126
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18091382,1.053725081,2.636901358,1.023857034
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.19222459,1.119604194,2.688191007,1.043771798
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18827204,1.09658273,2.671001905,1.037097608
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15708229,0.914919318,2.50803615,0.973821204
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1637228,0.953596694,2.546659917,0.988818054
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16279231,0.948177094,2.541367809,0.986763233
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1706421,0.993897872,2.584729078,1.003599562
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15732144,0.916312237,2.509460937,0.974374421
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16701268,0.972758465,2.565046086,0.995957043
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1451597,0.845476684,2.434098722,0.945112752
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.12717846,0.740745694,2.313971825,0.898469836
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13588335,0.791446966,2.373182391,0.921460137
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16854843,0.981703377,2.573452596,0.999221126
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17195396,1.001538746,2.591685405,1.006300567
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1671596,0.973614194,2.565855209,0.996271209
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.23979846,1.396696238,2.839054815,1.102349253
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1670322,0.972872158,2.565153647,0.995998807
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18216045,1.060986026,2.642871695,1.026175199
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17045029,0.992780682,2.583704893,1.003201891
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16052316,0.934960523,2.528295973,0.981687695
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14451972,0.841749147,2.429981757,0.943514215
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17802274,1.036886105,2.622752646,1.018363367
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17555611,1.02251932,2.610347796,1.013546807
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17762767,1.034585036,2.620786409,1.017599916
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15322916,0.892476921,2.484749105,0.964779301
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18999879,1.106640114,2.678607779,1.040050819
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14971276,0.871995794,2.462975602,0.956325078
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17115542,0.996887683,2.587461114,1.004660358
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16361792,0.952985825,2.546065422,0.988587223
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16869646,0.982565572,2.574256886,0.999533416
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1878759,1.094275429,2.669235831,1.036411875
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16798839,0.978441447,2.570400156,0.998035923
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.19164066,1.116203118,2.685700875,1.042804929
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15564384,0.906541125,2.499414951,0.970473762
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16113982,0.938552234,2.531871452,0.983075984
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1897415,1.105141539,2.677483995,1.039614476
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18351997,1.068904494,2.649292877,1.028668418
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18174592,1.058571613,2.640895177,1.025407756
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17074126,0.994475425,2.585257844,1.003804872
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.171364,0.998102549,2.588567537,1.00508996
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16717705,0.973715831,2.565951242,0.996308497
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.13954492,0.81277363,2.39753141,0.930914383
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.19052358,1.109696732,2.680889635,1.040936819
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14006013,0.815774449,2.400927242,0.932232918
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14840905,0.864402389,2.454783294,0.953144165
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.19603421,1.141793169,2.704020859,1.049918219
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15483455,0.901827449,2.494526354,0.968575615
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15644185,0.911189101,2.504208563,0.972335027
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14755273,0.859414789,2.449368436,0.951041682
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.19233117,1.120224965,2.688643673,1.04394756
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16256331,0.946843293,2.540059262,0.98625515
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17841652,1.03917966,2.624704627,1.019121283
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18489593,1.076918717,2.655696301,1.031154742
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15645893,0.911288583,2.504310868,0.97237475
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16783527,0.977549606,2.569562958,0.997710856
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17217284,1.002813604,2.592837791,1.006748016
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16133659,0.939698313,2.533008743,0.983517571
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16723798,0.974070715,2.566286444,0.996438649
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.19235075,1.120339008,2.688726772,1.043979825
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16586255,0.96605958,2.558676471,0.993483846
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17060547,0.993684522,2.584533629,1.003523673
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15002988,0.873842847,2.464958751,0.957095095
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15247977,0.88811213,2.480149479,0.962993357
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16792704,0.978084117,2.570064855,0.997905732
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18948485,1.103646692,2.676359692,1.039177931
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15374847,0.895501621,2.487923317,0.966011786
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.14965358,0.871651103,2.462605094,0.956181217
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15781157,0.919166979,2.512373303,0.975505235
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1683891,0.980775366,2.572585726,0.998884537
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.18538609,1.079773633,2.657954226,1.03203145
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15325572,0.892631619,2.484911713,0.964842439
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1604863,0.934745834,2.528081713,0.981604502
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17361958,1.011240081,2.600395092,1.009682368
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15315677,0.892055289,2.484305768,0.964607162
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16411605,0.955887163,2.548884437,0.989681792
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17779183,1.035541179,2.621604378,1.017917518
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1867832,1.087911043,2.66432328,1.034504429
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16717198,0.973686301,2.565923342,0.996297664
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15292938,0.890730865,2.482911799,0.964065912
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17998369,1.048307577,2.63239551,1.022107502
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17498681,1.019203456,2.607441354,1.012418293
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.20787425,1.210754993,2.748727035,1.06727675
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15901734,0.926189937,2.519493652,0.978269927
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1604283,0.934408015,2.527744446,0.981473548
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17398366,1.01336065,2.602280551,1.010414455
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.15708438,0.914931491,2.508048613,0.973826043
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.16689838,0.972092729,2.564415895,0.995712352
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.1832217,1.067167233,2.647892156,1.028124546
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17374088,1.011946588,2.601024001,1.009926561
Individual 3D FISH Reagents,PFA,No Protocol,No Label,0.17604245,1.025351988,2.612817838,1.014505876
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14945146,0.870473863,2.461338692,0.955689498
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.10885331,0.634011613,2.184749329,0.848295277
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13932866,0.811514032,2.396103704,0.930360032
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.12678657,0.738463147,2.311268086,0.897420027
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14606434,0.850745723,2.439894545,0.947363156
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14435701,0.840801449,2.428932867,0.943106952
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14561786,0.848145218,2.437037548,0.946253841
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.16502814,0.961199593,2.554016107,0.991674319
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.11885695,0.692277402,2.255966601,0.875947546
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14684977,0.855320427,2.444903682,0.949308106
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13186482,0.768041204,2.346061055,0.910929454
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14275022,0.831442767,2.418528354,0.939067084
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.1293525,0.7534083,2.328915608,0.904272213
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14991827,0.873192779,2.464261216,0.956824256
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14440688,0.841091915,2.429254441,0.943231813
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13735676,0.800028782,2.383024489,0.92528163
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.1421382,0.827878082,2.414543546,0.937519861
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13018955,0.758283663,2.334643301,0.906496164
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.15170434,0.88359567,2.475366588,0.961136254
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.12921274,0.752594274,2.327957832,0.903900328
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13890702,0.809058208,2.39331625,0.929277719
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.12815456,0.746430948,2.320693066,0.901079562
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13378745,0.779239483,2.35908589,0.915986742
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13416487,0.78143775,2.361632388,0.916975497
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13498573,0.786218816,2.367158717,0.919121262
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.12711161,0.740356329,2.313510822,0.898290838
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.1421906,0.828183284,2.414885178,0.93765251
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13698004,0.797834592,2.380513572,0.92430669
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.12905161,0.751655779,2.326853104,0.903471384
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13820884,0.804991687,2.388689497,0.927481241
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14265908,0.830911926,2.417935699,0.938836967
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13592058,0.791663811,2.373431785,0.921556971
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.12844555,0.748125807,2.322693089,0.901856132
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13465169,0.784273213,2.364911859,0.918248851
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.15894969,0.925795912,2.519095847,0.978115467
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14479984,0.843380695,2.431785448,0.944214553
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14302759,0.833058298,2.420330377,0.939766774
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.13411874,0.781169068,2.36132133,0.916854719
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14728366,0.857847602,2.44766155,0.950378932
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.14846134,0.86470695,2.455113083,0.953272216
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.15657796,0.911981869,2.505023485,0.972651445
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.15839906,0.92258879,2.515850488,0.976855358
Individual 3D FISH Reagents,Triton X-100,3D FISH,No Label,0.12672207,0.738087469,2.310822802,0.897247132
